radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
172.811021,0.195,9.618094,0.172,15.363,0.045,4,15.992,0.067,4,NA,NA,0,15.594,0.039,4,15.184,0.023,4,15.059,0.094,4,NA,NA,0,NA,NA,0
172.812205,0.82,9.362005,0.512,17.934,0.29,1,18.028,0.214,1,NA,NA,0,17.835,0.044,2,17.759,0.008,2,NA,NA,0,NA,NA,0,NA,NA,0
172.812565,0.684,9.163396,0.411,NA,NA,0,NA,NA,0,NA,NA,0,18.297,0.081,2,17.02,0.014,2,16.532,0.246,1,NA,NA,0,NA,NA,0
172.8131,0.589,9.138259,0.6,NA,NA,0,NA,NA,0,NA,NA,0,18.117,0.044,3,17.138,0.034,3,16.288,0.133,2,NA,NA,0,NA,NA,0
172.813974,0.498,9.521961,0.402,17.067,0.034,2,17.913,0.173,2,NA,NA,0,17.388,0.136,4,16.658,0.095,4,16.121,0.061,2,NA,NA,0,NA,NA,0
172.814394,0.562,9.542503,0.369,16.973,0.081,2,17.884,0.027,2,NA,NA,0,17.482,0.069,4,16.64,0.081,4,16.151,0.065,2,NA,NA,0,NA,NA,0
172.815052,0.463,9.404032,0.58,NA,NA,0,NA,NA,0,NA,NA,0,18.7,0.116,2,16.794,0.125,2,15.085,0.013,2,NA,NA,0,NA,NA,0
172.815798,0.324,9.653117,0.484,NA,NA,0,NA,NA,0,NA,NA,0,18.03,0.012,2,17.428,0.027,2,NA,NA,0,NA,NA,0,NA,NA,0
172.819573,0.721,9.5223,0.394,17.099,0.13,3,17.616,0.194,3,NA,NA,0,17.256,0.09,4,16.839,0.211,4,16.513,0.186,3,NA,NA,0,NA,NA,0
172.820938,0.407,9.420944,0.293,14.315,0.022,4,14.946,0.08,4,NA,NA,0,14.593,0.042,4,14.174,0.037,4,14.03,0.055,4,13.52,0.182,1,NA,NA,0
172.822977,0.396,9.203502,0.55,16.458,0.11,4,17.494,0.18,4,NA,NA,0,16.904,0.027,4,16.25,0.022,4,16.174,0.033,4,NA,NA,0,NA,NA,0
172.824758,0.351,9.540079,0.256,12.844,0.017,4,13.713,0.073,4,NA,NA,0,13.226,0.04,4,12.581,0.041,4,12.414,0.052,4,12.532,0.245,3,NA,NA,0
172.824769,0.083,9.269191,0.68,NA,NA,0,NA,NA,0,NA,NA,0,18.179,0.141,1,17.66,0.241,1,NA,NA,0,NA,NA,0,NA,NA,0
172.825453,0.482,8.998454,0.277,NA,NA,0,NA,NA,0,NA,NA,0,17.895,0.099,3,16.533,0.173,3,15.447,0.104,3,NA,NA,0,NA,NA,0
172.82861,0.354,9.71661,0.464,16.56,0.074,5,17.141,0.116,5,NA,NA,0,16.783,0.058,5,16.438,0.024,5,16.244,0.394,4,NA,NA,0,NA,NA,0
172.829937,0.212,9.554621,0.214,14.228,0.019,4,15.012,0.088,4,NA,NA,0,14.558,0.039,4,14.032,0.034,4,13.851,0.06,4,NA,NA,0,NA,NA,0
172.831247,0.226,9.612552,0.193,15.322,0.025,4,16.05,0.053,4,NA,NA,0,15.593,0.051,4,15.177,0.06,4,14.985,0.023,4,NA,NA,0,NA,NA,0
172.833051,0.36,9.305935,0.164,16.112,0.074,4,16.794,0.069,4,NA,NA,0,16.408,0.072,4,15.861,0.075,4,15.667,0.074,4,NA,NA,0,NA,NA,0
172.835908,0.519,8.99117,0.465,16.371,0.117,4,17.502,0.101,4,NA,NA,0,16.97,0.142,4,15.935,0.063,4,15.524,0.117,4,NA,NA,0,NA,NA,0
172.835911,0.719,9.137433,0.564,17.466,0.19,1,18.411,0.265,1,NA,NA,0,18.294,0.158,1,17.025,0.131,1,NA,NA,0,NA,NA,0,NA,NA,0
172.838928,0.705,9.242177,0.636,17.387,0.014,2,18.052,0.076,2,NA,NA,0,17.693,0.058,4,17.074,0.097,4,NA,NA,0,NA,NA,0,NA,NA,0
172.8408,0.345,9.193125,0.274,NA,NA,0,NA,NA,0,NA,NA,0,17.843,0.062,3,16.941,0.179,3,16.467,0.231,1,NA,NA,0,NA,NA,0
172.841696,0.39,9.326271,0.301,NA,NA,0,NA,NA,0,NA,NA,0,18.08,0.121,3,16.665,0.017,3,15.878,0.241,3,NA,NA,0,NA,NA,0
172.843635,0.526,9.488701,0.357,17.035,0.089,3,17.66,0.18,3,NA,NA,0,17.261,0.049,4,16.858,0.097,4,NA,NA,0,NA,NA,0,NA,NA,0
172.844379,0.4,8.98675,0.201,17.41,0.085,2,17.604,0.072,2,NA,NA,0,17.628,0.086,1,17.713,0.227,1,NA,NA,0,NA,NA,0,NA,NA,0
172.847529,0.456,9.398599,0.389,16.838,0.057,4,17.453,0.089,4,NA,NA,0,17.143,0.071,4,16.636,0.143,4,16.563,0.011,2,NA,NA,0,NA,NA,0
172.847831,0.791,9.313059,0.583,NA,NA,0,NA,NA,0,NA,NA,0,18.074,0.036,2,16.969,0.251,2,16.505,0.252,1,NA,NA,0,NA,NA,0
172.851827,0.773,9.205103,0.64,NA,NA,0,NA,NA,0,NA,NA,0,18.173,0.148,2,17.746,0.38,2,NA,NA,0,NA,NA,0,NA,NA,0
172.854779,0.132,9.133012,0.252,14.88,0.018,4,15.811,0.099,4,NA,NA,0,15.282,0.029,4,14.59,0.03,4,14.385,0.017,4,NA,NA,0,NA,NA,0
172.856406,0.403,9.18803,0.439,16.32,0.018,4,17.511,0.144,4,NA,NA,0,16.858,0.043,4,15.801,0.046,4,15.301,0.105,4,NA,NA,0,NA,NA,0
172.857315,0.415,9.184625,0.752,NA,NA,0,NA,NA,0,NA,NA,0,17.986,0.134,1,17.198,0.157,1,NA,NA,0,NA,NA,0,NA,NA,0
172.85846,0.573,9.028343,0.436,17.649,0.172,3,18.118,0.072,3,NA,NA,0,17.878,0.126,3,17.315,0.103,3,NA,NA,0,NA,NA,0,NA,NA,0
172.858665,0.747,9.300754,0.396,NA,NA,0,NA,NA,0,NA,NA,0,18.109,0.101,3,16.903,0.061,3,16.191,0.251,3,NA,NA,0,NA,NA,0
172.858928,0.465,9.157975,0.26,16.315,0.032,4,17.233,0.103,4,NA,NA,0,16.78,0.046,4,16.044,0.055,4,15.77,0.124,4,NA,NA,0,NA,NA,0
172.860968,0.162,9.635357,0.171,10.16,0.052,9,11.099,0.097,6,NA,NA,0,10.649,0.066,6,9.897,0.047,3,9.681,0.064,3,9.504,0.025,3,NA,NA,0
172.861107,0.431,9.674307,0.361,16.501,0.124,5,17.434,0.265,5,NA,NA,0,16.958,0.081,5,16.258,0.069,5,16.006,0.153,5,NA,NA,0,NA,NA,0
172.861502,0.381,9.601984,0.494,17.42,0.2,1,18.299,0.335,1,NA,NA,0,18.384,0.224,1,17.444,0.208,1,NA,NA,0,NA,NA,0,NA,NA,0
172.863035,0.369,9.331854,0.204,16.018,0.02,4,16.502,0.08,4,NA,NA,0,16.198,0.031,4,15.824,0.066,4,15.782,0.121,4,NA,NA,0,NA,NA,0
172.865565,0.479,9.650713,0.084,NA,NA,0,NA,NA,0,NA,NA,0,18.378,0.217,1,17.055,0.169,1,NA,NA,0,NA,NA,0,NA,NA,0
172.866759,0.673,9.410931,0.358,17.48,0.194,1,18.316,0.284,1,NA,NA,0,18.123,0.12,3,17.453,0.084,3,NA,NA,0,NA,NA,0,NA,NA,0
172.868564,0.668,9.644467,1.062,16.641,0.143,1,17.662,0.343,1,NA,NA,0,17.291,0.113,1,16.361,0.103,1,16.087,0.22,1,NA,NA,0,NA,NA,0
172.870476,0.668,9.255382,0.647,NA,NA,0,NA,NA,0,NA,NA,0,18.143,0.068,3,17.476,0.089,3,NA,NA,0,NA,NA,0,NA,NA,0
172.878488,0.281,9.221951,0.274,14.427,0.007,4,15.676,0.06,4,NA,NA,0,15.067,0.045,4,13.912,0.025,4,13.512,0.033,4,13.371,0.147,1,NA,NA,0
172.878673,0.644,9.339691,0.415,17.623,0.222,1,18.015,0.212,1,NA,NA,0,18.066,0.184,4,16.774,0.058,4,16.411,0.189,4,NA,NA,0,NA,NA,0
172.883184,0.434,9.216653,0.383,NA,NA,0,NA,NA,0,NA,NA,0,17.881,0.182,3,16.834,0.032,3,16.426,0.119,3,NA,NA,0,NA,NA,0
172.883325,0.562,9.636573,0.4,17.699,0.277,3,18.212,0.077,3,NA,NA,0,17.974,0.181,5,17.316,0.149,5,NA,NA,0,NA,NA,0,NA,NA,0
172.883421,0.65,9.150988,0.483,NA,NA,0,NA,NA,0,NA,NA,0,17.811,0.076,4,16.74,0.118,4,16.431,0.222,1,NA,NA,0,NA,NA,0
172.886415,0.513,9.076156,0.4,17.774,0.235,1,18.131,0.204,1,NA,NA,0,17.82,0.074,3,17.28,0.127,3,NA,NA,0,NA,NA,0,NA,NA,0
172.894227,0.438,9.56267,0.392,16.631,0.111,1,19.477,1.011,1,NA,NA,0,17.819,0.102,4,16.328,0.076,4,15.398,0.098,4,NA,NA,0,NA,NA,0
172.894452,0.56,9.234016,0.581,NA,NA,0,NA,NA,0,NA,NA,0,17.772,0.146,4,16.794,0.121,4,16.066,0.056,2,NA,NA,0,NA,NA,0
172.895078,0.871,9.286116,0.428,NA,NA,0,NA,NA,0,NA,NA,0,18.505,0.016,2,16.981,0.087,2,15.91,0.092,2,NA,NA,0,NA,NA,0
172.895452,0.35,9.339806,0.345,16.37,0.029,4,17.346,0.081,4,NA,NA,0,16.959,0.14,4,16.072,0.072,4,15.875,0.13,4,NA,NA,0,NA,NA,0
172.895611,0.195,9.371089,0.216,15.032,0.023,4,15.798,0.077,4,NA,NA,0,15.374,0.026,4,14.82,0.022,4,14.637,0.112,4,NA,NA,0,NA,NA,0
172.896631,0.785,9.157379,0.468,17.928,0.28,1,18.129,0.208,1,NA,NA,0,17.903,0.083,2,17.741,0,2,NA,NA,0,NA,NA,0,NA,NA,0
172.897517,0.608,9.534418,0.461,NA,NA,0,NA,NA,0,NA,NA,0,18.108,0.257,2,17.644,0.053,2,NA,NA,0,NA,NA,0,NA,NA,0
172.897558,0.21,9.309664,0.219,15.24,0.017,4,16.703,0.096,4,NA,NA,0,16.002,0.026,4,14.683,0.029,4,14.098,0.053,4,13.484,0.164,1,NA,NA,0
172.902892,0.312,9.298871,0.415,16.417,0.079,4,17.44,0.262,4,NA,NA,0,16.955,0.104,4,16.16,0.081,4,15.818,0.139,4,NA,NA,0,NA,NA,0
172.904577,0.359,9.564981,0.337,14.616,0.023,4,15.296,0.051,4,NA,NA,0,14.899,0.065,4,14.397,0.045,4,14.244,0.048,4,NA,NA,0,NA,NA,0
172.905419,0.295,9.226205,0.174,16.187,0.054,3,17.525,0.14,3,NA,NA,0,16.937,0.157,4,15.66,0.094,4,15.126,0.029,4,NA,NA,0,NA,NA,0
172.911054,0.309,9.245211,0.184,15.474,0.015,4,16.434,0.106,4,NA,NA,0,15.914,0.04,4,15.127,0.075,4,14.86,0.056,4,NA,NA,0,NA,NA,0
172.912964,0.202,9.134387,0.227,13.733,0.009,4,14.326,0.069,4,NA,NA,0,13.97,0.037,4,13.577,0.031,4,13.482,0.058,4,13.579,0.167,1,NA,NA,0
172.913688,0.408,9.232021,0.807,NA,NA,0,NA,NA,0,NA,NA,0,18.509,0.209,1,17.505,0.223,1,NA,NA,0,NA,NA,0,NA,NA,0
172.913738,0.418,9.143585,0.319,16.558,0.024,3,17.503,0.064,3,NA,NA,0,17.153,0.09,4,16.23,0.05,4,15.85,0.05,4,NA,NA,0,NA,NA,0
172.914641,0.557,9.499091,0.545,16.893,0.059,4,17.511,0.077,4,NA,NA,0,17.255,0.087,4,16.898,0.057,4,16.262,0.193,1,NA,NA,0,NA,NA,0
172.916648,0.522,9.46849,0.466,16.055,0.024,3,17.228,0.072,3,NA,NA,0,16.744,0.094,4,15.704,0.048,4,15.309,0.076,4,NA,NA,0,NA,NA,0
172.917056,0.504,9.60228,0.385,16.056,0.082,4,16.737,0.106,4,NA,NA,0,16.324,0.056,4,15.9,0.092,4,15.75,0.092,4,NA,NA,0,NA,NA,0
172.919342,0.235,9.220351,0.29,13.546,0.025,4,14.259,0.064,4,NA,NA,0,13.836,0.041,4,13.37,0.038,4,13.216,0.042,4,13.338,0.21,2,NA,NA,0
172.927513,0.346,9.189629,0.302,16.119,0.034,4,17.285,0.067,4,NA,NA,0,16.691,0.046,4,15.71,0.084,4,15.24,0.034,4,NA,NA,0,NA,NA,0
172.929183,0.641,9.452409,0.397,16.864,0.042,3,17.934,0.148,3,NA,NA,0,17.56,0.178,4,16.588,0.13,4,16.183,0.115,3,NA,NA,0,NA,NA,0
172.930463,0.3,9.443876,0.35,15.875,0.049,4,17.467,0.111,4,NA,NA,0,16.676,0.087,4,15.259,0.029,4,14.537,0.076,4,NA,NA,0,NA,NA,0
172.940495,0.166,9.397542,0.197,14.911,0.038,4,15.856,0.101,4,NA,NA,0,15.352,0.048,4,14.627,0.037,4,14.324,0.055,4,NA,NA,0,NA,NA,0
172.940662,0.374,9.34694,0.19,13.699,0.011,4,14.798,0.065,4,NA,NA,0,14.188,0.051,4,13.336,0.031,4,13.033,0.048,4,12.911,0.073,2,NA,NA,0
172.942645,0.705,9.402981,0.484,16.915,0.093,3,17.641,0.161,3,NA,NA,0,17.33,0.061,4,17.013,0.158,4,NA,NA,0,NA,NA,0,NA,NA,0
172.942814,0.465,9.477249,0.395,15.052,0.024,5,15.968,0.072,5,NA,NA,0,15.485,0.049,5,14.735,0.054,5,14.542,0.09,5,NA,NA,0,NA,NA,0
172.945829,0.295,9.106965,0.288,16.187,0.093,4,17.16,0.1,4,NA,NA,0,16.676,0.036,4,15.947,0.104,4,15.678,0.108,4,NA,NA,0,NA,NA,0
172.946032,0.318,9.344341,0.312,16.193,0.07,3,17.278,0.145,3,NA,NA,0,16.777,0.055,4,15.771,0.077,4,15.389,0.14,4,NA,NA,0,NA,NA,0
172.952166,0.196,9.118789,0.127,15.247,0.011,4,15.972,0.058,4,NA,NA,0,15.549,0.045,4,15.048,0.029,4,14.863,0.11,4,NA,NA,0,NA,NA,0
172.962217,0.368,9.496719,0.201,16.21,0.041,3,17.312,0.148,3,NA,NA,0,16.865,0.06,4,15.798,0.019,4,15.266,0.114,4,NA,NA,0,NA,NA,0
172.968644,0.23,9.480544,0.221,15.448,0.04,5,16.08,0.093,5,NA,NA,0,15.716,0.036,5,15.248,0.054,5,15.069,0.064,5,NA,NA,0,NA,NA,0
172.969244,0.656,9.269742,0.339,16.963,0.107,2,17.816,0.106,2,NA,NA,0,17.297,0.127,4,16.742,0.08,4,16.456,0.115,3,NA,NA,0,NA,NA,0
172.973461,0.202,9.299103,0.199,12.999,0.015,4,13.654,0.088,4,NA,NA,0,13.273,0.033,4,12.836,0.031,4,12.74,0.062,4,12.965,0.044,2,NA,NA,0
172.994555,0.621,9.494154,0.57,17.027,0.028,3,17.968,0.174,3,NA,NA,0,17.415,0.077,3,16.941,0.014,3,NA,NA,0,NA,NA,0,NA,NA,0
173.000675,0.261,9.335612,0.53,NA,NA,0,NA,NA,0,NA,NA,0,18.088,0.135,1,17.753,0.264,1,NA,NA,0,NA,NA,0,NA,NA,0
